,WorkerId,WorkTimeInSeconds,Input.pdf_url,Input.Category,Answer.question
874,A2R2YZTSME1K3F,240,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--271508771.pdf,Ask for a rewrite of some text in the document.,"Can you please rewrite this timeline as more of a narrative journey?: ""1996: Scott Nugent begins to display the symptoms of the disease. August 1997: Mr Nugent marries Louise and the couple decide to try for a baby. January 2003: Oliver is born and was initially healthy, but at 12 weeks symptoms began to show and he was diagnosed at six months old. September 22, 2003: Oliver died of the disease. 2005: The couple have their second child George. 2007: Mr Nugent decides to try to raise pounds 14,000 to undergo controversial stem cell treatment in China. April 24, 2007: The couple appeal to The Journal readers to help them raise funds to pay for his treatment. May 8, 2007: An anonymous pounds 10,000 donation gave the family the funds they needed. May 18, 2007, Mr Nugent's mother June dies of the disease. Two days later, the father dedicates a sponsored walk he had arranged to the 58-year-old. July 10, 2007: Mr Nugent sets off for China."""
875,A38DC3BG1ZCVZ2,3595,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24045290.pdf,Ask a question about the structure of the document.,What is the prompt on the last page?
876,A34QZDSTKZ3JO9,56,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300302713.pdf,Ask a question that can’t be answered with just the document.,Is this the only article that the co-authors have written together?
877,A33EE91AZUG1LW,204,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--359166357.pdf,Ask for specific content to be extracted from the document.,What was the date of the court's default judgement on Sutton?
878,A3UUH3632AI3ZX,2585,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--271508771.pdf,Ask a question that can’t be answered with just the document.,What kind of company is Thomson Financial?
879,A34QZDSTKZ3JO9,51,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24045290.pdf,Ask for a summary of parts of the document or the full document.,Can you summarize the section about How to Save Your Family in two sentences?
880,A2TBXASXZIRNNW,336,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--359166357.pdf,Ask for a rewrite of some text in the document.,"Can you simplify this: ""In a previous order, the court noted that Edwards had failed to serve the complaint on Sutton, the only defendant against whom Edwards alleges a § 1983 claim."""
881,A34QZDSTKZ3JO9,63,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300302713.pdf,Ask a question that needs multiple parts of the document to answer.,Did the article's conclusion find what the article's authors were hoping to find?
882,A2TBXASXZIRNNW,307,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--271508771.pdf,Ask a question that needs multiple parts of the document to answer.,What is the main difference between pages 1 and 2?
883,A1NF6PELRKACS9,741,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24045290.pdf,Ask for specific content to be extracted from the document.,What is the interpretation of all the quotes by Joshua mentioned in the document?
884,A34QZDSTKZ3JO9,33,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--359166357.pdf,Ask a question that can’t be answered with just the document.,Can you tell me how this case was resolved?
885,A2R2YZTSME1K3F,832,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300302713.pdf,Ask about the type of the document.,Is this a trigonometry article?
886,A34QZDSTKZ3JO9,54,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24045290.pdf,Ask for a rewrite of some text in the document.,"Can you rewrite the sentence that says ""The book of Joshua tells the story of the new chapter in the life of God’s people Israel."""
887,A2TBXASXZIRNNW,374,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--359166357.pdf,Ask a question that needs multiple parts of the document to answer.,What is the main difference between pages 1 and 2?
888,A3QJ14Y7N8VQ42,33,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--271508771.pdf,Ask about the type of the document.,Give a short summary of the document
889,A320QA9HJFUOZO,2941,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24045290.pdf,Ask a question that can’t be answered with just the document.,What other excerpts are found in Joshua 2:1-24?
890,A34QZDSTKZ3JO9,55,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--300302713.pdf,Ask a question that is not answerable with the document.,What other articles has Graham Cormode worked on?
891,A33EE91AZUG1LW,2618,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--359166357.pdf,Ask about the type of the document.,Is this document related to the US legal system?
892,A2R2YZTSME1K3F,347,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--271508771.pdf,Ask a question that is not answerable with the document.,How old is Steve Payne?
893,A38DC3BG1ZCVZ2,56,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--359166357.pdf,Ask a question that is not answerable with the document.,What was the result of this hearing?
894,A33EE91AZUG1LW,940,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24045290.pdf,Ask a question that needs multiple parts of the document to answer.,"What would be the final verse to read in order to ""save your family""?"
895,A33EE91AZUG1LW,2898,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask a question about a figure in the document.,What are the details of the Seniors luncheon and card game?
896,A2R2YZTSME1K3F,1725,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask a question about a figure in the document.,"In Figure 1, how many isolates end with a number under 950?"
897,A2TBXASXZIRNNW,278,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--191156062.pdf,Ask a question about a figure in the document.,What is page 2 mainly about?
898,A1NF6PELRKACS9,3247,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask a question about the document.,What are the Christmas based activities according to the document?
899,A34QZDSTKZ3JO9,74,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24045290.pdf,Ask about the type of the document.,Is this a scientific article?
900,A320QA9HJFUOZO,2382,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask a question about the document.,What is the third origin type listed in Table 1 of Page 2?
901,A38DC3BG1ZCVZ2,55,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask a question about a table in the document.,N/A-there are no tables in the document.
902,A33EE91AZUG1LW,50,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24045290.pdf,Ask a question that is not answerable with the document.,Will your family definitely be saved if you read Joshua 2:1-24?
903,A32CMQGGTSUK6Z,388,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--191156062.pdf,Ask a question about the document.,How many scores will you use to compute the average at the end?
904,A2R2YZTSME1K3F,2625,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask a question about a table in the document.,Could you give the strain with the least difference in percent of sequence dissimilarities between its highest and lowest percent?
905,A34QZDSTKZ3JO9,43,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask a question about a figure in the document.,Can you explain figure A on page 3 to me?
906,A38DC3BG1ZCVZ2,3414,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask a question about the structure of the document.,What do they need parishioners to donate for the CBS Christmas Parade?
907,A1GGOZPHYU0OC0,228,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask a question about the structure of the document.,How many isolates revealed high sequence identities to published strains from other parts of the world?
908,A2R2YZTSME1K3F,562,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--191156062.pdf,Ask a question about a table in the document.,"N/A There are no tables in this document, only figures."
909,A2R2YZTSME1K3F,2284,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask a question about the document.,What is the difference between the plasminogen coated versus the DENV-2 coated in Figure 1 A?
910,A32CMQGGTSUK6Z,625,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask for a summary of parts of the document or the full document.,Within how many days do all events listed in the newsletter take place?
911,A1NF6PELRKACS9,2577,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask for a summary of parts of the document or the full document.,What is a one-paragraph concise summary of the Table 1 in the document?
912,A2TBXASXZIRNNW,382,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--191156062.pdf,Ask a question about the structure of the document.,What is page 3 mainly about?
913,A320QA9HJFUOZO,1326,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask for specific content to be extracted from the document.,What are the dates mentioned on which ACW Meetings will be held?
914,A1NF6PELRKACS9,2848,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask a question about a table in the document.,What isotopes mentioned in Table A of Figure 2 also appear in the rest of the document?
915,A320QA9HJFUOZO,2584,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask for specific content to be extracted from the document.,What are the names of all the authors of the document?
916,A2TBXASXZIRNNW,218,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--191156062.pdf,Ask for a summary of parts of the document or the full document.,Can you give me a simple summary about page 3?
917,A2R2YZTSME1K3F,591,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask for a rewrite of some text in the document.,"Can you please rewrite this song as a paragraphed story instead?: ""I Saw The Light I wandered so aimless life filed with sin I wouldn't let my dear savior in Then Jesus came like a stranger in the night Praise the lord I saw the light. [Chorus] I saw the light I saw the light No more darkness no more night Now I'm so happy no sorrow in sight Praise the lord I saw the light. Just like a blind man I wandered along Worries and fears I claimed for my own Then like the blind man that god gave back his sight Praise the lord I saw the light. [Chorus] I was a fool to wander and astray Straight is the gate and narrow the way Now I have traded the wrong for the right Praise the lord I saw the light. [Chorus]"""
918,A320QA9HJFUOZO,964,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask a question about the structure of the document.,What is shown by Figure B of page 3?
919,A1GGOZPHYU0OC0,210,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask for a rewrite of some text in the document.,How many strains showed under-agarose migration?
920,A2TBXASXZIRNNW,217,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--191156062.pdf,Ask for specific content to be extracted from the document.,What are all the formulas in this document?
921,A38DC3BG1ZCVZ2,81,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask a question that can’t be answered with just the document.,What is Jack's last name?
922,A1MJVTR0PCKBWW,335,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask for a summary of parts of the document or the full document.,How many people are at risk of Dengue fever?
923,A33EE91AZUG1LW,1906,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask a question that can’t be answered with just the document.,"In Table 12, how many pathogens were found?"
924,A38DC3BG1ZCVZ2,400,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask for specific content to be extracted from the document.,Can you tell me the mechanisms that cause pathology in n DHF/DSS?
925,A2TBXASXZIRNNW,295,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask a question that needs multiple parts of the document to answer.,What is the main difference between pages 2 and 3?
926,A2TBXASXZIRNNW,205,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask a question that needs multiple parts of the document to answer.,What is the key difference between pages 2 and 3?
927,A33EE91AZUG1LW,57,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask about the type of the document.,Does this document have to do with a religious entity?
928,A1GGOZPHYU0OC0,757,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask for a rewrite of some text in the document.,Do phages 1 and 3-10 show the same sequence?
929,A1GGOZPHYU0OC0,230,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask about the type of the document.,Were isolates clustered together in the sequence analysis similar or different in their physiological properties?
930,A320QA9HJFUOZO,1815,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--294657054.pdf,Ask a question that is not answerable with the document.,Will there be an ACW Meeting on December 17th?
931,A34QZDSTKZ3JO9,59,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask a question that can’t be answered with just the document.,What other viruses has The Journal of Immunology studied?
932,A2TBXASXZIRNNW,246,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--305341600.pdf,Ask a question about a figure in the document.,What is the main idea about page 1?
933,A34QZDSTKZ3JO9,44,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--121240927.pdf,Ask a question that is not answerable with the document.,Can you give me more information about other articles that Julia Walochinik has written?
934,A2R2YZTSME1K3F,1922,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask a question that needs multiple parts of the document to answer.,What is the difference in what is being measured in Figure 4 versus Figure 7?
935,A1MJVTR0PCKBWW,100,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--305341600.pdf,Ask a question about the document.,Who was the homeowner at 1 Ashby Street?
936,A2R2YZTSME1K3F,416,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--269967308.pdf,Ask a question about a figure in the document.,N/A The document contains no figures.
937,A320QA9HJFUOZO,1503,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--482146611.pdf,Ask about the type of the document.,Is this document an article related to immunology?
938,A2R2YZTSME1K3F,2427,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--305341600.pdf,Ask a question about a table in the document.,N/A There are no tables in this document.
